id,id,is_iceberg,predicted,prob,inc_angle,highlight
be2e5ed6,be2e5ed6,0,,,31.3701,"(43.0, 45.0)"
be6583a3,be6583a3,1,,,43.9369,"(42.0, 38.0)"
bee2de18,bee2de18,0,,,39.5371,"(46.0, 32.0)"
bf597e48,bf597e48,0,,,43.7881,"(36.0, 44.0)"
bf679f08,bf679f08,1,,,31.3756,"(65.0, 58.0)"
bfc8373b,bfc8373b,1,,,45.2909,"(53.0, 3.0)"
bfd71df1,bfd71df1,1,,,36.9034,"(32.0, 26.0)"
bffad1b6,bffad1b6,0,,,37.9814,"(59.0, 9.0)"
c03c0809,c03c0809,1,,,37.237,"(31.0, 10.0)"
c04a768c,c04a768c,1,,,33.634,"(14.0, 0.0)"
c05730c3,c05730c3,0,,,34.0537,"(42.0, 18.0)"
c084b83d,c084b83d,1,,,37.6877,"(30.0, 11.0)"
c0b17db0,c0b17db0,1,,,34.4721,"(2.0, 34.0)"
c0c841d0,c0c841d0,0,,,42.4133,"(39.0, 39.0)"
c0ce2db6,c0ce2db6,1,,,38.8275,"(25.0, 9.0)"
c0d49276,c0d49276,1,,,36.4565,"(49.0, 44.0)"
c0d4f75a,c0d4f75a,0,,,37.1941,"(44.0, 46.0)"
c0dc98a5,c0dc98a5,0,,,32.2567,"(50.0, 16.0)"
c0f3d160,c0f3d160,0,,,42.536,"(41.0, 43.0)"
c10da10b,c10da10b,1,,,33.635,"(22.0, 27.0)"
c11b6e19,c11b6e19,1,,,37.2861,"(50.0, 14.0)"
c172464e,c172464e,0,,,45.1257,"(38.0, 46.0)"
c1737f6c,c1737f6c,0,,,43.7924,"(39.0, 49.0)"
c1b36ea4,c1b36ea4,1,,,33.6352,"(38.0, 40.0)"
c1b8144e,c1b8144e,0,,,43.2159,"(34.0, 37.0)"
c1bf693f,c1bf693f,0,,,43.2286,"(50.0, 19.0)"
c22499f6,c22499f6,0,,,35.7863,"(27.0, 35.0)"
c2667adf,c2667adf,0,,,42.6491,"(52.0, 36.0)"
c2b2df38,c2b2df38,0,,,36.6286,"(42.0, 37.0)"
c2b88693,c2b88693,0,,,43.7871,"(41.0, 47.0)"
c2d87794,c2d87794,1,,,38.4741,"(70.0, 68.0)"
c2da61a6,c2da61a6,0,,,41.21,"(38.0, 41.0)"
c2fa2228,c2fa2228,1,,,43.256,"(38.0, 29.0)"
c317d061,c317d061,1,,,44.615,"(41.0, 39.0)"
c335f5e7,c335f5e7,0,,,44.0296,"(36.0, 2.0)"
c35ccd42,c35ccd42,0,,,37.3154,"(7.0, 66.0)"
c3a792ba,c3a792ba,0,,,44.5621,"(45.0, 35.0)"
c3fca286,c3fca286,0,,,na,"(38.0, 53.0)"
c49bd5f2,c49bd5f2,1,,,38.85,"(30.0, 34.0)"
c4edad48,c4edad48,1,,,40.7177,"(46.0, 52.0)"
c5227b8a,c5227b8a,0,,,39.6097,"(16.0, 20.0)"
c5385c54,c5385c54,0,,,41.8488,"(35.0, 43.0)"
c53a1583,c53a1583,1,,,39.9844,"(43.0, 53.0)"
c56b4f9f,c56b4f9f,1,,,30.1586,"(51.0, 29.0)"
c5cb318a,c5cb318a,0,,,42.5145,"(11.0, 38.0)"
c61e1bce,c61e1bce,1,,,36.9198,"(21.0, 45.0)"
c69e5f88,c69e5f88,0,,,43.9854,"(20.0, 39.0)"
c6ffd9f1,c6ffd9f1,0,,,37.9756,"(41.0, 45.0)"
c70c9e1e,c70c9e1e,0,,,44.0116,"(42.0, 24.0)"
c71bb2cd,c71bb2cd,0,,,33.1379,"(39.0, 19.0)"
c7230023,c7230023,0,,,40.9838,"(11.0, 34.0)"
c772a4e1,c772a4e1,1,,,36.1079,"(25.0, 36.0)"
c77354d7,c77354d7,1,,,41.8817,"(45.0, 31.0)"
c79106c3,c79106c3,0,,,na,"(8.0, 54.0)"
c7994ee4,c7994ee4,0,,,44.5876,"(38.0, 25.0)"
c7af9fff,c7af9fff,1,,,33.6352,"(36.0, 20.0)"
c7d45cb0,c7d45cb0,1,,,38.0736,"(41.0, 65.0)"
c7d6f6f8,c7d6f6f8,0,,,na,"(34.0, 33.0)"
c824f98f,c824f98f,1,,,38.4752,"(44.0, 59.0)"
c826d611,c826d611,0,,,45.1157,"(40.0, 49.0)"
c84a92a0,c84a92a0,0,,,35.7707,"(69.0, 11.0)"
c8683ab3,c8683ab3,1,,,41.1275,"(31.0, 44.0)"
c86a6ff2,c86a6ff2,0,,,39.6438,"(37.0, 24.0)"
c88fb497,c88fb497,0,,,40.9835,"(24.0, 18.0)"
c8b9d482,c8b9d482,1,,,41.8558,"(5.0, 15.0)"
c8bdb148,c8bdb148,0,,,34.9528,"(12.0, 38.0)"
c8de125d,c8de125d,0,,,35.713,"(62.0, 70.0)"
c9124fed,c9124fed,1,,,34.4751,"(18.0, 30.0)"
c92d0ced,c92d0ced,0,,,na,"(46.0, 33.0)"
c982ada8,c982ada8,0,,,36.5092,"(10.0, 69.0)"
c9dcc1c8,c9dcc1c8,0,,,35.7863,"(31.0, 44.0)"
c9fd5e7b,c9fd5e7b,0,,,39.6636,"(39.0, 24.0)"
ca0f9e05,ca0f9e05,0,,,38.7445,"(44.0, 51.0)"
ca34f2eb,ca34f2eb,1,,,32.7848,"(33.0, 41.0)"
ca3a6c6e,ca3a6c6e,1,,,35.3112,"(28.0, 44.0)"
ca69f5a4,ca69f5a4,0,,,35.7442,"(32.0, 10.0)"
cacbe718,cacbe718,0,,,37.1897,"(50.0, 42.0)"
cad45122,cad45122,0,,,43.9194,"(35.0, 46.0)"
cb0319fc,cb0319fc,0,,,na,"(3.0, 0.0)"
cb62e5cb,cb62e5cb,0,,,na,"(11.0, 18.0)"
cb639848,cb639848,1,,,38.4608,"(21.0, 15.0)"
cb6e4a23,cb6e4a23,0,,,37.3221,"(16.0, 61.0)"
cbd26eff,cbd26eff,0,,,34.8598,"(66.0, 15.0)"
cbec7a59,cbec7a59,0,,,44.0282,"(35.0, 37.0)"
cbf6bc3b,cbf6bc3b,0,,,41.1555,"(61.0, 24.0)"
cc23db81,cc23db81,1,,,36.1058,"(34.0, 43.0)"
cc28a327,cc28a327,0,,,37.3218,"(41.0, 31.0)"
cc2d6324,cc2d6324,1,,,42.5591,"(32.0, 40.0)"
cc5fac62,cc5fac62,0,,,na,"(23.0, 11.0)"
cc697de5,cc697de5,1,,,37.6866,"(21.0, 46.0)"
cc6cca1f,cc6cca1f,1,,,38.1067,"(62.0, 5.0)"
cc93f030,cc93f030,1,,,45.2814,"(43.0, 38.0)"
cc981fff,cc981fff,0,,,33.2936,"(36.0, 48.0)"
ccb8f0f4,ccb8f0f4,1,,,40.3904,"(54.0, 52.0)"
cd53b42e,cd53b42e,0,,,43.9138,"(16.0, 21.0)"
cd60952c,cd60952c,0,,,35.6526,"(42.0, 43.0)"
cd6955e4,cd6955e4,0,,,35.6291,"(37.0, 35.0)"
cd703f53,cd703f53,0,,,34.7658,"(57.0, 39.0)"
cd9bfc19,cd9bfc19,1,,,44.5984,"(39.0, 39.0)"
cdd37130,cdd37130,1,,,41.4183,"(41.0, 38.0)"
cdee905a,cdee905a,0,,,na,"(23.0, 38.0)"
cdfb954f,cdfb954f,0,,,na,"(9.0, 37.0)"
ce151e35,ce151e35,1,,,35.2987,"(41.0, 25.0)"
ce23e006,ce23e006,0,,,35.7313,"(43.0, 50.0)"
ce73809a,ce73809a,0,,,na,"(55.0, 21.0)"
cedc73e3,cedc73e3,0,,,43.2107,"(37.0, 34.0)"
cf1ab8b7,cf1ab8b7,0,,,36.5189,"(41.0, 17.0)"
cf52b4e8,cf52b4e8,0,,,31.5507,"(34.0, 53.0)"
cf7a269a,cf7a269a,0,,,45.3846,"(39.0, 37.0)"
cf9144a8,cf9144a8,0,,,43.4975,"(17.0, 27.0)"
cfe2ed3c,cfe2ed3c,1,,,33.1315,"(33.0, 58.0)"
cfe9ede6,cfe9ede6,1,,,40.7129,"(50.0, 54.0)"
d0a54ee0,d0a54ee0,0,,,na,"(34.0, 61.0)"
d0b18fb5,d0b18fb5,0,,,36.6861,"(45.0, 43.0)"
d0e8d1b5,d0e8d1b5,1,,,42.5591,"(45.0, 24.0)"
d188de70,d188de70,0,,,33.9014,"(61.0, 8.0)"
d1aa409d,d1aa409d,0,,,38.1397,"(66.0, 39.0)"
d1bf920a,d1bf920a,0,,,40.248,"(40.0, 44.0)"
d26bed47,d26bed47,1,,,38.4589,"(30.0, 29.0)"
d2ba9103,d2ba9103,0,,,40.3196,"(51.0, 42.0)"
d3031eaf,d3031eaf,1,,,42.5848,"(6.0, 23.0)"
d3382456,d3382456,0,,,36.6978,"(36.0, 40.0)"
d33e98bb,d33e98bb,1,,,39.2325,"(50.0, 47.0)"
d348093d,d348093d,1,,,40.7129,"(49.0, 49.0)"
d34aa573,d34aa573,1,,,42.6644,"(59.0, 25.0)"
d36924df,d36924df,1,,,39.9844,"(44.0, 51.0)"
d39522db,d39522db,0,,,43.9847,"(30.0, 44.0)"
d3976936,d3976936,1,,,34.4721,"(35.0, 36.0)"
d3aada91,d3aada91,1,,,43.9459,"(40.0, 36.0)"
d3c1e961,d3c1e961,0,,,na,"(64.0, 37.0)"
d439fa99,d439fa99,0,,,33.9229,"(41.0, 44.0)"
d45f1475,d45f1475,0,,,43.479,"(57.0, 33.0)"
d4b1ff12,d4b1ff12,1,,,41.8447,"(28.0, 38.0)"
d4bb8bac,d4bb8bac,0,,,44.4612,"(50.0, 30.0)"
d547b0d5,d547b0d5,0,,,41.9016,"(35.0, 35.0)"
d5826bcd,d5826bcd,0,,,na,"(40.0, 69.0)"
d588cd39,d588cd39,1,,,41.1355,"(44.0, 5.0)"
d5a615f8,d5a615f8,0,,,na,"(46.0, 26.0)"
d5c8ab27,d5c8ab27,0,,,33.9315,"(62.0, 60.0)"
d5eb62bf,d5eb62bf,1,,,40.699,"(39.0, 31.0)"
d60c53f2,d60c53f2,0,,,35.7468,"(14.0, 65.0)"
d6477f80,d6477f80,0,,,39.6912,"(11.0, 25.0)"
d6566373,d6566373,0,,,39.5048,"(41.0, 48.0)"
d65f8eb3,d65f8eb3,0,,,na,"(22.0, 25.0)"
d660824c,d660824c,0,,,39.633,"(56.0, 32.0)"
d6913851,d6913851,0,,,42.7867,"(33.0, 9.0)"
d6c28aaf,d6c28aaf,0,,,34.9642,"(65.0, 16.0)"
d74b6f76,d74b6f76,0,,,42.6356,"(40.0, 11.0)"
d74f3144,d74f3144,0,,,43.9873,"(21.0, 43.0)"
d7522dd7,d7522dd7,0,,,33.9229,"(41.0, 46.0)"
d75f4b30,d75f4b30,1,,,42.5485,"(62.0, 60.0)"
d782d1a6,d782d1a6,0,,,38.012,"(55.0, 66.0)"
d7f54a66,d7f54a66,1,,,32.801,"(47.0, 58.0)"
d80220d5,d80220d5,0,,,45.2368,"(66.0, 15.0)"
d83b0e62,d83b0e62,1,,,39.2325,"(42.0, 67.0)"
d86deb2b,d86deb2b,0,,,na,"(38.0, 55.0)"
d89d6fbc,d89d6fbc,0,,,na,"(52.0, 7.0)"
d8b894c2,d8b894c2,0,,,45.3718,"(40.0, 36.0)"
d8ed5202,d8ed5202,1,,,42.5644,"(38.0, 60.0)"
d92ff35c,d92ff35c,1,,,37.6866,"(51.0, 52.0)"
d960f724,d960f724,1,,,35.2957,"(31.0, 37.0)"
da0d9e58,da0d9e58,0,,,37.2928,"(23.0, 33.0)"
da120a5a,da120a5a,0,,,44.459,"(41.0, 49.0)"
da20c5c3,da20c5c3,1,,,40.3904,"(1.0, 2.0)"
da54e341,da54e341,0,,,43.9202,"(36.0, 36.0)"
dac5bd92,dac5bd92,1,,,35.2957,"(27.0, 28.0)"
db9e31b4,db9e31b4,1,,,44.6137,"(41.0, 36.0)"
dba3e12a,dba3e12a,1,,,39.6261,"(34.0, 44.0)"
dbd93310,dbd93310,0,,,42.4099,"(39.0, 50.0)"
dbde12c0,dbde12c0,1,,,37.6875,"(29.0, 40.0)"
dc34a966,dc34a966,1,,,38.8594,"(16.0, 19.0)"
dc6fa59d,dc6fa59d,0,,,34.9664,"(36.0, 61.0)"
dc7c3669,dc7c3669,1,,,45.2803,"(17.0, 38.0)"
dd1b0222,dd1b0222,0,,,35.7409,"(49.0, 35.0)"
dd22a9ec,dd22a9ec,0,,,37.2428,"(40.0, 45.0)"
dd93047e,dd93047e,0,,,34.0655,"(41.0, 45.0)"
ddf0ecc7,ddf0ecc7,1,,,39.234,"(44.0, 51.0)"
de0460c0,de0460c0,1,,,39.9844,"(40.0, 54.0)"
de0a13aa,de0a13aa,1,,,36.9031,"(27.0, 49.0)"
de1244d8,de1244d8,0,,,45.2434,"(38.0, 29.0)"
de13af0f,de13af0f,0,,,na,"(39.0, 38.0)"
dea041a8,dea041a8,0,,,39.6857,"(42.0, 5.0)"
debf3bc1,debf3bc1,1,,,41.8353,"(36.0, 70.0)"
ded25b18,ded25b18,0,,,38.761,"(39.0, 39.0)"
dedf2035,dedf2035,0,,,41.1704,"(44.0, 32.0)"
dee16fa7,dee16fa7,0,,,38.1108,"(43.0, 35.0)"
def4a178,def4a178,1,,,38.0736,"(51.0, 35.0)"
df448b8e,df448b8e,1,,,33.6383,"(26.0, 31.0)"
df478779,df478779,0,,,38.1403,"(38.0, 24.0)"
df4c99f5,df4c99f5,1,,,44.6137,"(41.0, 37.0)"
df5b243a,df5b243a,0,,,43.3444,"(39.0, 26.0)"
df643161,df643161,1,,,45.2859,"(55.0, 17.0)"
dfcc9530,dfcc9530,1,,,38.0144,"(43.0, 33.0)"
dfd5f913,dfd5f913,0,,,43.9239,"(35.0, 35.0)"
dfe050b8,dfe050b8,0,,,38.1445,"(42.0, 38.0)"
dfe9aa29,dfe9aa29,0,,,35.6291,"(33.0, 35.0)"
e01123d4,e01123d4,1,,,37.6894,"(73.0, 24.0)"
e0323d3d,e0323d3d,1,,,31.3431,"(2.0, 53.0)"
e05644fb,e05644fb,1,,,42.8397,"(46.0, 48.0)"
e0a4f516,e0a4f516,0,,,43.7878,"(38.0, 49.0)"
e0ccd7bb,e0ccd7bb,0,,,44.5704,"(26.0, 15.0)"
e0cd0236,e0cd0236,0,,,38.1366,"(47.0, 64.0)"
e0cff0f1,e0cff0f1,0,,,37.1908,"(40.0, 47.0)"
e17b1064,e17b1064,1,,,38.0867,"(28.0, 11.0)"
e19deae1,e19deae1,0,,,34.9664,"(65.0, 53.0)"
e19e1599,e19e1599,1,,,39.5835,"(56.0, 54.0)"
e19e9776,e19e9776,0,,,33.0605,"(5.0, 20.0)"
e1b69ab4,e1b69ab4,1,,,38.831,"(14.0, 10.0)"
e1cc3773,e1cc3773,1,,,43.9415,"(41.0, 37.0)"
e1eb80f3,e1eb80f3,1,,,35.2954,"(33.0, 31.0)"
e22c3951,e22c3951,0,,,36.7033,"(38.0, 40.0)"
e25388fd,e25388fd,0,,,38.1562,"(14.0, 4.0)"
e26b8fb0,e26b8fb0,1,,,36.9052,"(29.0, 31.0)"
e29306d2,e29306d2,1,,,45.2909,"(73.0, 48.0)"
e2a547bf,e2a547bf,1,,,35.2994,"(45.0, 29.0)"
e337d0b8,e337d0b8,0,,,na,"(18.0, 8.0)"
e356f7a3,e356f7a3,0,,,34.7715,"(71.0, 72.0)"
e357f8dd,e357f8dd,1,,,43.9644,"(31.0, 58.0)"
e3b0bb05,e3b0bb05,0,,,31.3954,"(61.0, 47.0)"
e4c12020,e4c12020,1,,,37.6866,"(35.0, 27.0)"
e4c50fc5,e4c50fc5,1,,,38.8537,"(44.0, 72.0)"
e58b338a,e58b338a,1,,,35.6334,"(18.0, 13.0)"
e697b7a9,e697b7a9,1,,,39.234,"(32.0, 13.0)"
e74b4ac4,e74b4ac4,0,,,36.4569,"(43.0, 24.0)"
e76a4a04,e76a4a04,1,,,42.5591,"(1.0, 70.0)"
e77f7e17,e77f7e17,0,,,45.8848,"(32.0, 30.0)"
e7b76cde,e7b76cde,1,,,39.2194,"(49.0, 22.0)"
e7bedace,e7bedace,0,,,38.9318,"(23.0, 9.0)"
e7f160bb,e7f160bb,1,,,36.1091,"(28.0, 9.0)"
e8200704,e8200704,0,,,41.088,"(45.0, 34.0)"
e869a49a,e869a49a,1,,,44.6196,"(41.0, 38.0)"
e870fc10,e870fc10,1,,,44.6246,"(39.0, 35.0)"
e87b80d6,e87b80d6,1,,,41.4339,"(53.0, 52.0)"
e8984ef2,e8984ef2,1,,,38.8537,"(11.0, 52.0)"
e8b76fb7,e8b76fb7,1,,,39.9796,"(50.0, 49.0)"
e8d6fcbb,e8d6fcbb,0,,,38.1229,"(45.0, 37.0)"
e8f01e7e,e8f01e7e,1,,,36.1061,"(40.0, 37.0)"
e8f6b3f0,e8f6b3f0,0,,,na,"(64.0, 13.0)"
e90038aa,e90038aa,1,,,35.6588,"(33.0, 51.0)"
e90b24e5,e90b24e5,0,,,34.0428,"(37.0, 24.0)"
e967db90,e967db90,1,,,33.635,"(43.0, 32.0)"
e982af8d,e982af8d,0,,,38.1597,"(43.0, 36.0)"
e989ed98,e989ed98,0,,,34.0048,"(26.0, 31.0)"
e9f69e5f,e9f69e5f,1,,,39.6261,"(35.0, 38.0)"
ea2440a6,ea2440a6,1,,,38.4608,"(27.0, 56.0)"
ea39dbdf,ea39dbdf,0,,,38.9202,"(31.0, 26.0)"
ea674ab5,ea674ab5,1,,,40.7129,"(39.0, 55.0)"
ea712987,ea712987,1,,,44.6676,"(15.0, 65.0)"
ea95132b,ea95132b,0,,,34.79,"(49.0, 43.0)"
ea9da7da,ea9da7da,0,,,39.6416,"(41.0, 27.0)"
eac1ed77,eac1ed77,0,,,39.5371,"(35.0, 35.0)"
ebd806e6,ebd806e6,0,,,na,"(36.0, 44.0)"
ebeb858f,ebeb858f,1,,,36.4393,"(32.0, 37.0)"
ebff4efc,ebff4efc,0,,,42.5381,"(32.0, 37.0)"
ec25db0b,ec25db0b,0,,,41.2752,"(27.0, 30.0)"
ec36aef0,ec36aef0,0,,,45.1289,"(45.0, 40.0)"
ec4952c3,ec4952c3,1,,,41.1402,"(1.0, 64.0)"
ec5c461e,ec5c461e,0,,,39.6544,"(43.0, 36.0)"
ec766eeb,ec766eeb,1,,,43.9518,"(13.0, 6.0)"
ec822cf5,ec822cf5,0,,,34.1486,"(71.0, 63.0)"
ece8ca94,ece8ca94,1,,,38.4755,"(33.0, 70.0)"
ed06efcc,ed06efcc,0,,,43.479,"(51.0, 32.0)"
ed396a16,ed396a16,1,,,39.6645,"(57.0, 14.0)"
ed3f900a,ed3f900a,0,,,na,"(4.0, 62.0)"
ed4a2968,ed4a2968,1,,,40.3958,"(17.0, 51.0)"
ed4f83f1,ed4f83f1,0,,,42.4142,"(37.0, 39.0)"
ed7569f9,ed7569f9,0,,,37.3309,"(39.0, 39.0)"
ede00a50,ede00a50,1,,,41.8544,"(22.0, 69.0)"
edf62967,edf62967,0,,,41.8582,"(38.0, 53.0)"
ee35ad62,ee35ad62,1,,,39.2166,"(19.0, 40.0)"
ee49f0fb,ee49f0fb,1,,,44.6188,"(28.0, 42.0)"
ee9b291e,ee9b291e,0,,,na,"(26.0, 23.0)"
eea13fef,eea13fef,1,,,34.4718,"(25.0, 41.0)"
eed649d1,eed649d1,0,,,35.5574,"(43.0, 40.0)"
ef6d734e,ef6d734e,1,,,34.4721,"(27.0, 73.0)"
ef96916d,ef96916d,1,,,45.2814,"(30.0, 33.0)"
efc00a93,efc00a93,0,,,42.4438,"(41.0, 23.0)"
efe3a5e4,efe3a5e4,0,,,45.149,"(44.0, 37.0)"
f01671c0,f01671c0,0,,,na,"(28.0, 47.0)"
f0183cf1,f0183cf1,1,,,32.2419,"(54.0, 3.0)"
f06ecb96,f06ecb96,1,,,30.4878,"(65.0, 63.0)"
f09265ef,f09265ef,1,,,34.0171,"(40.0, 50.0)"
f0d2d68c,f0d2d68c,0,,,39.5948,"(32.0, 40.0)"
f0ef5d45,f0ef5d45,1,,,39.234,"(41.0, 39.0)"
f103f1f8,f103f1f8,0,,,34.9528,"(42.0, 21.0)"
f10fcdd5,f10fcdd5,0,,,39.6622,"(35.0, 26.0)"
f1587400,f1587400,0,,,45.299,"(40.0, 38.0)"
f18df56a,f18df56a,1,,,35.3125,"(43.0, 36.0)"
f193e8b0,f193e8b0,1,,,44.6239,"(4.0, 53.0)"
f1b88228,f1b88228,0,,,38.1816,"(17.0, 38.0)"
f1c3b1f1,f1c3b1f1,0,,,41.7003,"(42.0, 49.0)"
f1ce59ae,f1ce59ae,0,,,38.1567,"(39.0, 41.0)"
f254749e,f254749e,0,,,43.2567,"(68.0, 50.0)"
f287c595,f287c595,1,,,38.039,"(10.0, 15.0)"
f29ff564,f29ff564,0,,,42.5222,"(21.0, 16.0)"
f2a36870,f2a36870,0,,,32.3183,"(73.0, 28.0)"
f2bdb041,f2bdb041,1,,,40.7001,"(3.0, 11.0)"
f38ddd0e,f38ddd0e,0,,,39.0346,"(39.0, 40.0)"
f3d0355b,f3d0355b,0,,,40.4413,"(64.0, 32.0)"
f3dc5422,f3dc5422,0,,,42.518,"(34.0, 35.0)"
f3e78568,f3e78568,0,,,39.6912,"(40.0, 34.0)"
f4674e66,f4674e66,1,,,34.4709,"(61.0, 56.0)"
f46f7549,f46f7549,0,,,34.9109,"(33.0, 33.0)"
f492c87d,f492c87d,0,,,37.3669,"(51.0, 32.0)"
f4982195,f4982195,1,,,42.559,"(35.0, 24.0)"
f4a07073,f4a07073,1,,,42.565,"(22.0, 56.0)"
f4efae80,f4efae80,1,,,42.1428,"(43.0, 50.0)"
f56005f2,f56005f2,1,,,42.1683,"(57.0, 62.0)"
f575fc15,f575fc15,0,,,42.6101,"(29.0, 35.0)"
f58d5318,f58d5318,1,,,33.6511,"(24.0, 73.0)"
f5addf4f,f5addf4f,0,,,32.1884,"(59.0, 60.0)"
f5e6ceb4,f5e6ceb4,0,,,38.9177,"(58.0, 13.0)"
f60f0244,f60f0244,1,,,35.3127,"(34.0, 37.0)"
f613255d,f613255d,0,,,39.6927,"(49.0, 11.0)"
f646fdee,f646fdee,0,,,34.0467,"(31.0, 37.0)"
f659df68,f659df68,0,,,45.2416,"(34.0, 45.0)"
f67babb0,f67babb0,1,,,42.5591,"(35.0, 55.0)"
f6a75c6b,f6a75c6b,0,,,35.7829,"(25.0, 39.0)"
f6c28085,f6c28085,0,,,35.7991,"(31.0, 65.0)"
f6c43c24,f6c43c24,1,,,38.0736,"(44.0, 31.0)"
f6e337a5,f6e337a5,0,,,37.3578,"(25.0, 23.0)"
f6f13182,f6f13182,1,,,33.6352,"(31.0, 41.0)"
f73d35c2,f73d35c2,0,,,41.8495,"(42.0, 63.0)"
f75d4691,f75d4691,0,,,45.3874,"(28.0, 37.0)"
f76458ab,f76458ab,0,,,na,"(52.0, 19.0)"
f78fd217,f78fd217,0,,,na,"(50.0, 11.0)"
f813adbc,f813adbc,1,,,39.5835,"(35.0, 38.0)"
f8284ca0,f8284ca0,1,,,42.559,"(55.0, 39.0)"
f828f3c5,f828f3c5,0,,,43.241,"(38.0, 47.0)"
f82ef974,f82ef974,0,,,43.9252,"(38.0, 19.0)"
f84a5fc5,f84a5fc5,0,,,43.916,"(30.0, 25.0)"
f8661e3b,f8661e3b,0,,,34.1367,"(31.0, 43.0)"
f8c7b912,f8c7b912,1,,,45.3362,"(24.0, 19.0)"
f8cdc102,f8cdc102,0,,,37.1996,"(41.0, 41.0)"
f8dd4fcc,f8dd4fcc,0,,,na,"(1.0, 71.0)"
f8f48007,f8f48007,0,,,42.4057,"(43.0, 59.0)"
f9209504,f9209504,0,,,na,"(19.0, 55.0)"
f957086b,f957086b,0,,,40.2466,"(38.0, 45.0)"
f9a440e0,f9a440e0,1,,,33.6352,"(31.0, 28.0)"
f9b91488,f9b91488,1,,,44.6246,"(20.0, 60.0)"
fa1ed515,fa1ed515,1,,,35.2945,"(53.0, 65.0)"
fa4b7a44,fa4b7a44,0,,,42.5075,"(38.0, 34.0)"
fa537e8a,fa537e8a,0,,,38.0165,"(42.0, 68.0)"
fa8ee5b1,fa8ee5b1,0,,,45.3618,"(15.0, 29.0)"
fa943a88,fa943a88,1,,,39.6089,"(9.0, 24.0)"
face0c1d,face0c1d,1,,,37.6877,"(36.0, 28.0)"
faf2c49e,faf2c49e,1,,,42.5891,"(41.0, 19.0)"
fb19a44c,fb19a44c,1,,,43.972,"(56.0, 19.0)"
fb1c466e,fb1c466e,1,,,42.5656,"(20.0, 48.0)"
fb5167db,fb5167db,0,,,42.4509,"(22.0, 38.0)"
fb7bad50,fb7bad50,0,,,43.9816,"(38.0, 51.0)"
fb82daca,fb82daca,1,,,37.288,"(41.0, 46.0)"
fbb26786,fbb26786,1,,,37.2802,"(1.0, 2.0)"
fbeebbbb,fbeebbbb,0,,,42.5538,"(33.0, 40.0)"
fc70fa1d,fc70fa1d,1,,,36.4732,"(15.0, 5.0)"
fc82c349,fc82c349,0,,,39.6576,"(53.0, 3.0)"
fc9548b6,fc9548b6,1,,,40.7118,"(45.0, 48.0)"
fcae243a,fcae243a,0,,,44.4635,"(42.0, 40.0)"
fce0e10f,fce0e10f,1,,,45.2764,"(38.0, 39.0)"
fd049c5e,fd049c5e,1,,,42.5591,"(46.0, 36.0)"
fd1f0c9b,fd1f0c9b,0,,,37.2978,"(52.0, 73.0)"
fd228ba0,fd228ba0,0,,,43.9076,"(30.0, 63.0)"
fd47c6f9,fd47c6f9,1,,,39.2166,"(1.0, 1.0)"
fd5e52ba,fd5e52ba,1,,,41.4386,"(47.0, 50.0)"
fd6a4725,fd6a4725,1,,,44.5987,"(46.0, 41.0)"
fd6a8a9c,fd6a8a9c,1,,,38.02,"(44.0, 39.0)"
fd7e2713,fd7e2713,1,,,36.1061,"(40.0, 31.0)"
fe18f068,fe18f068,0,,,44.5834,"(42.0, 24.0)"
fe376a63,fe376a63,1,,,39.9795,"(59.0, 52.0)"
fe3ffc73,fe3ffc73,0,,,34.0428,"(15.0, 22.0)"
fe70a6d7,fe70a6d7,1,,,34.489,"(8.0, 6.0)"
fe798b96,fe798b96,1,,,33.6352,"(15.0, 41.0)"
fe8a6bf9,fe8a6bf9,0,,,38.1572,"(28.0, 23.0)"
fee78b0c,fee78b0c,0,,,na,"(37.0, 37.0)"
ff0fbffe,ff0fbffe,1,,,37.704,"(33.0, 40.0)"
ff246b53,ff246b53,1,,,33.9978,"(69.0, 17.0)"
ff3e8685,ff3e8685,1,,,41.0834,"(16.0, 31.0)"
ff877523,ff877523,1,,,42.1486,"(50.0, 59.0)"
ff9db753,ff9db753,1,,,42.5598,"(37.0, 39.0)"
ffb83485,ffb83485,1,,,43.2611,"(31.0, 32.0)"
ffe0889d,ffe0889d,0,,,43.2286,"(40.0, 20.0)"
ffe4cfab,ffe4cfab,1,,,37.704,"(12.0, 44.0)"
ffead436,ffead436,0,,,39.5955,"(27.0, 41.0)"
fffe76e4,fffe76e4,1,,,41.8447,"(21.0, 53.0)"
