id,is_iceberg,angle,pred,band_1_max,band_1_min,band_1_mean,band_1_median,band_1_coords,band_1_x,band_1_y,band_2_max,band_2_min,band_2_mean,band_2_median,band_2_coords,band_2_x,band_2_y
c084b83d,1,37.6877,,0.4664239681868283,0.16897524250653267,0.28209476509535014,0.28301464870878895,"(34, 34)",34,34,0.2949014872364616,0.08648510559885417,0.21463434985000643,0.21528705522354516,"(59, 55)",59,55
c0b17db0,1,34.4721,,0.6370665957908034,0.13131957336479472,0.2740826220918511,0.2597257254655142,"(37, 30)",37,30,0.4351529973370698,0.10962189202658501,0.24421155282333604,0.24351431756255634,"(34, 37)",34,37
c0c841d0,0,42.4133,,0.7072496296167778,0.18761207719526218,0.3146131111794033,0.31471990622608764,"(38, 38)",38,38,0.4638342645512396,0.10603671804468773,0.21224046077155245,0.21552455866612982,"(35, 40)",35,40
c0ce2db6,1,38.8275,,0.5428488243162045,0.1955300468590366,0.3260348127013465,0.3270044243569671,"(38, 37)",38,37,0.31634574847524166,0.050995485303229636,0.24189665440265615,0.24495134114722777,"(51, 17)",51,17
c0d49276,1,36.4565,,0.630543994686504,0.15956939572642873,0.30497794509143655,0.2906672576644748,"(40, 27)",40,27,0.46258608455925243,0.14286383607932432,0.2712688612879407,0.2704598839422695,"(43, 47)",43,47
c0d4f75a,0,37.1941,,0.763251670039951,0.23979848241095994,0.36959214113731853,0.3623769693528699,"(42, 41)",42,41,0.5567820438572822,0.10034351560635058,0.23960585793021164,0.2359911358305808,"(39, 29)",39,29
c0dc98a5,0,32.2567,,0.6102418190128792,0.22011426439568754,0.37344045459600594,0.3742450494086931,"(37, 30)",37,30,0.47779900580348483,0.13638321406684467,0.2538027431281313,0.25531676166305806,"(37, 30)",37,30
c0f3d160,0,42.536,,0.7020489585894707,0.14067002968051417,0.28446995015622667,0.2748968670435412,"(40, 43)",40,43,0.5673010968807641,0.0,0.1981987395126778,0.1939948310875018,"(39, 42)",39,42
c10da10b,1,33.635,,0.6627677338728993,0.2190182960038497,0.3457570657990855,0.3393798057833827,"(39, 34)",39,34,0.5254772454376905,0.1481906438077051,0.25850178246170935,0.2584479930903013,"(33, 37)",33,37
c11b6e19,1,37.2861,,0.4495956122176906,0.16806520110776943,0.28236339562348084,0.2845684858470633,"(36, 35)",36,35,0.3217108957779803,0.12421727939189545,0.24387583081431083,0.2466710879325367,"(43, 52)",43,52
c172464e,0,45.1257,,0.7478070910164545,0.07751190022497204,0.2646513827119575,0.25176025511322286,"(39, 46)",39,46,0.5938514266210462,0.13281768350796033,0.2403391884715864,0.23628611124239965,"(38, 46)",38,46
c1737f6c,0,43.7924,,0.5280269767017038,0.07637205819797817,0.20657251010306782,0.20672557649458032,"(39, 50)",39,50,0.3776660961099841,0.05666296183731616,0.1990845811737478,0.20117299404255864,"(40, 48)",40,48
c1b36ea4,1,33.6352,,0.5287233958752002,0.1398003096481514,0.28144708232681565,0.2804373967099959,"(40, 37)",40,37,0.3637596494576321,0.10862146096811964,0.24344794255141897,0.24594089104561043,"(35, 38)",35,38
c1b8144e,0,43.2159,,0.6656224741499533,0.05552431636400835,0.19588163411298334,0.18802178465583425,"(35, 37)",35,37,0.49169048307065993,0.07525005229936738,0.1914417955892328,0.19417341672514823,"(35, 37)",35,37
c1bf693f,0,43.2286,,0.6707125138177022,0.27569451964451985,0.3995087253558966,0.39653169690656975,"(40, 27)",40,27,0.5675442590251558,0.11976209870331468,0.26299373806894716,0.25711160465626903,"(37, 36)",37,36
c22499f6,0,35.7863,,0.7522971088670413,0.23361964120938872,0.37003914833828944,0.36586316590954737,"(28, 35)",28,35,0.6015711921523629,0.15053575192729898,0.2821256660433287,0.280056718140412,"(38, 37)",38,37
c2667adf,0,42.6491,,0.7160964365434676,0.07512918791297303,0.22528923140681323,0.210734405265953,"(52, 36)",52,36,0.5740367717898908,0.055392333999614324,0.19929943405004905,0.19406300971940615,"(52, 36)",52,36
c2b2df38,0,36.6286,,0.5394731843344799,0.1737788197433751,0.28205623093255694,0.28082073013307074,"(42, 36)",42,36,0.4422184349636178,0.09873582108810207,0.2636908983634226,0.26452804382816614,"(37, 37)",37,37
c2b88693,0,43.7871,,0.4753497850491016,0.07643913998900372,0.21544345000418685,0.2171023642704283,"(41, 47)",41,47,0.3595368245379658,0.05670375683955072,0.1869748024318137,0.18918932191502036,"(41, 48)",41,48
c2d87794,1,38.4741,,0.6340196964702265,0.2330405466176319,0.360961046179239,0.35850680370397187,"(38, 37)",38,37,0.4503949599363912,0.10140671587693126,0.2470629753783154,0.24800196723397272,"(35, 39)",35,39
c2da61a6,0,41.21,,0.5164590820518743,0.16711916338561678,0.27484569051994223,0.275954383684113,"(38, 41)",38,41,0.40737090282568156,0.1429661538835845,0.2484557215109043,0.24915169329297757,"(37, 40)",37,40
c2fa2228,1,43.256,,0.4786074897081426,0.16741476200248048,0.2813291812499418,0.2810510168612363,"(38, 28)",38,28,0.3865860673089368,0.07567668600895697,0.1938189449946265,0.19461873412198188,"(39, 28)",39,28
c317d061,1,44.615,,0.516029145355547,0.09343188498486663,0.2378274239158598,0.23550767828500355,"(37, 36)",37,36,0.4001672133919884,0.05702090588686462,0.20930496904150003,0.2123631017942123,"(38, 36)",38,36
c335f5e7,0,44.0296,,0.40535336374175107,0.1319083525629482,0.2552678000711241,0.25441684111422286,"(37, 36)",37,36,0.267543359117071,0.07660897582782068,0.19238625851378416,0.19554061641659692,"(32, 29)",32,29
c35ccd42,0,37.3154,,0.5249452900755246,0.21847744127364366,0.35806803787508995,0.3591346578584362,"(35, 33)",35,33,0.3263446621042075,0.048668836517063586,0.2506696223093801,0.2529546275816394,"(63, 32)",63,32
c3a792ba,0,44.5621,,0.7687143863245082,0.12084635084030972,0.2841924015007531,0.27680242864501664,"(45, 35)",45,35,0.5168575095011348,0.09362815718168531,0.21734113696398305,0.21259229168149896,"(47, 34)",47,34
c3fca286,0,na,,0.5214038650877743,0.16784139571207007,0.29129076965191525,0.29152190859885363,"(37, 37)",37,37,0.3710453152829222,0.15234671100296923,0.2562888063133895,0.2595581705571613,"(38, 36)",38,36
c49bd5f2,1,38.85,,0.5151807513998183,0.16277062554430727,0.2827696606899475,0.2816923945651734,"(33, 33)",33,33,0.3641961048787283,0.11491479740052701,0.22758787447283224,0.22975974597962948,"(37, 38)",37,38
c4edad48,1,40.7177,,0.5833998293116167,0.17939187801294712,0.2969630796025732,0.298322234799331,"(46, 51)",46,51,0.3890960879474936,0.14823643691439914,0.2562017306686615,0.2577794685746114,"(46, 51)",46,51
c5227b8a,0,39.6097,,0.619858259241732,0.14690626806671422,0.2832477636090311,0.2825612171822716,"(36, 35)",36,35,0.3897032766226714,0.11577991817965896,0.23025213073527848,0.23064711517886186,"(36, 35)",36,35
c5385c54,0,41.8488,,0.7494571385495497,0.22416343946166253,0.37345833559958386,0.37079118472974143,"(36, 42)",36,42,0.49724072227171306,0.09079185130985733,0.26741175018821906,0.2650224323902297,"(36, 33)",36,33
c53a1583,1,39.9844,,0.6126692899111978,0.13740342565343297,0.28692916449375844,0.28245378909664387,"(43, 53)",43,53,0.4627085443505616,0.11569637131134904,0.23161191932994593,0.23055560375007902,"(43, 53)",43,53
c56b4f9f,1,30.1586,,0.6256437583472084,0.23405745521748264,0.37531601630317696,0.3716856584664849,"(32, 37)",32,37,0.4669967684076323,0.10366119751890604,0.26715779944603557,0.2651681626579127,"(32, 32)",32,32
c5cb318a,0,42.5145,,0.48013138807606337,0.18122366460121558,0.29963321943028587,0.3001949161026412,"(41, 34)",41,34,0.44447180730061275,0.05532514003168073,0.21417058316636425,0.2157129036947783,"(38, 34)",38,34
c61e1bce,1,36.9198,,0.5659628512956982,0.23097057106122945,0.3783530858776109,0.3759064018813015,"(40, 28)",40,28,0.48722301277859514,0.13376652565281474,0.25768085121898576,0.25590372110248066,"(30, 40)",30,40
c69e5f88,0,43.9854,,0.7500527605390954,0.16823569754393394,0.3154942410890376,0.29932747700074247,"(29, 39)",29,39,0.6538252151154246,0.09318868544817213,0.24828065171803287,0.23523042682465964,"(56, 29)",56,29
c6ffd9f1,0,37.9756,,0.47123902486059654,0.10125593764838516,0.28279296552513894,0.2857706982349438,"(41, 45)",41,45,0.3491499782326942,0.11396225341770636,0.23219707252726254,0.23294580698671688,"(41, 45)",41,45
c70c9e1e,0,44.0116,,0.6803956619145537,0.10752574185829973,0.2422712050529842,0.23090110862693275,"(36, 39)",36,39,0.6689815618056874,0.0325035083951204,0.19404482979455906,0.1891309400664207,"(35, 39)",35,39
c71bb2cd,0,33.1379,,0.8109640488465124,0.20869180087511952,0.3769185408209497,0.3760903969387371,"(39, 32)",39,32,0.6412150474204198,0.12880273486304747,0.2678789521265296,0.26855427248439045,"(38, 32)",38,32
c7230023,0,40.9838,,0.5192177116469145,0.17976830632412524,0.3374335436719605,0.3395216098592833,"(36, 38)",36,38,0.396994538829264,0.1288733439946267,0.2562111959800051,0.258132576553012,"(36, 38)",36,38
c772a4e1,1,36.1079,,0.5919916331980629,0.23841577737799594,0.3747468383118498,0.3755877820700818,"(25, 37)",25,37,0.41774856308859226,0.13343136597970523,0.2688420802537864,0.2704755637811974,"(37, 32)",37,32
c77354d7,1,41.8817,,0.49407060284967236,0.17305674945023347,0.2842969208707304,0.28453058251623675,"(41, 33)",41,33,0.31567678771602037,0.11771735048712693,0.24690606257856126,0.24809751703144606,"(36, 3)",36,3
c79106c3,0,na,,0.47486752405721044,0.2204844855846192,0.339031897553112,0.3408788881264183,"(34, 34)",34,34,0.41448979898097504,0.12129828667471947,0.24480864370218677,0.2472126032600903,"(34, 33)",34,33
c7994ee4,0,44.5876,,0.8074185979541724,0.2124921426307948,0.36660730796050106,0.3638520832298813,"(38, 34)",38,34,0.5730422611793513,0.12073048455837496,0.25840897248633377,0.25806483416463905,"(38, 33)",38,33
c7af9fff,1,33.6352,,0.5875509856511277,0.2234514276979444,0.35950180331054943,0.355395290484347,"(38, 36)",38,36,0.46672644698738697,0.13029052473067074,0.25230398056849995,0.24924203309627613,"(35, 34)",35,34
c7d45cb0,1,38.0736,,0.4952950138012497,0.16884035600662972,0.3131135399644167,0.3133736960805488,"(39, 36)",39,36,0.41141326002846607,0.08633491318305014,0.23972228178178986,0.24020482456428993,"(36, 34)",36,34
c7d6f6f8,0,na,,0.6857261340885981,0.13104333149662342,0.26258853483751654,0.2569798965020947,"(34, 34)",34,34,0.5728683994359446,0.07576293758716143,0.20195225433484257,0.20053802288648237,"(37, 34)",37,34
c824f98f,1,38.4752,,0.5775180824190168,0.2202156100000778,0.35040906360168117,0.34917857088015103,"(42, 39)",42,39,0.43591101409719724,0.1254198781669037,0.2466051499958708,0.24437353035786327,"(36, 40)",36,40
c826d611,0,45.1157,,0.5320278035203009,0.13266742877165189,0.2505845364514459,0.2516100128410153,"(41, 49)",41,49,0.4431469730881117,0.09404343609535816,0.22024690729760146,0.22283481616248882,"(41, 49)",41,49
c84a92a0,0,35.7707,,0.7747479459660287,0.2643054723784556,0.39875081915289806,0.3970068782891516,"(37, 38)",37,38,0.5644990174299982,0.1424039232203408,0.2711255523884552,0.2700518591353185,"(37, 38)",37,38
c8683ab3,1,41.1275,,0.4504371259897244,0.128835216309984,0.29247279699897244,0.29407438196506425,"(38, 37)",38,37,0.3498408758094935,0.11743116226644022,0.2588933785267229,0.261337371103747,"(37, 37)",37,37
c86a6ff2,0,39.6438,,0.7151004302408205,0.23031704085891813,0.3859384635262406,0.3844822143262974,"(38, 25)",38,25,0.47835550298031615,0.11545089084419057,0.26008614700162813,0.25937401346641403,"(40, 22)",40,22
c88fb497,0,40.9835,,0.5559497535199119,0.2189729017483843,0.3358232709638588,0.33634603116104994,"(39, 38)",39,38,0.3314526625413484,0.11739778340423909,0.2536141300492987,0.2547462174445163,"(36, 38)",36,38
c8b9d482,1,41.8558,,0.593265975337832,0.19872328718824045,0.3444221670721765,0.34443873505529377,"(39, 35)",39,35,0.44912283640658174,0.1291980462870839,0.2527017086454261,0.2551288279497392,"(36, 35)",36,35
c8bdb148,0,34.9528,,0.6593105288149074,0.23615022761442497,0.3798014955192721,0.3804947864161642,"(35, 38)",35,38,0.565053881809612,0.12088895313717432,0.25274399689126487,0.25018793371331893,"(35, 38)",35,38
c8de125d,0,35.713,,0.8022064724181412,0.29868578769428294,0.4129850480069527,0.4117977276847225,"(39, 35)",39,35,0.6136831198781271,0.15871663933538624,0.28518774390001916,0.2851194988195001,"(39, 35)",39,35
c9124fed,1,34.4751,,0.6010471888865689,0.17134934212481215,0.31000440311592325,0.3030421155986528,"(39, 41)",39,41,0.4309444313488291,0.13077535332734655,0.2436162139804934,0.2429598520341712,"(41, 39)",41,39
c92d0ced,0,na,,0.7843082478844433,0.10683161607936824,0.28443071552868987,0.26350406808310706,"(37, 36)",37,36,0.6691148279724737,0.0756780196677529,0.21418993089880306,0.20050202656309302,"(36, 38)",36,38
c982ada8,0,36.5092,,0.5418828814249199,0.2224486658526113,0.37128638032294936,0.3714264550242392,"(33, 36)",33,36,0.39923923615203494,0.1429540761698157,0.2684015844697436,0.27056383454374716,"(34, 36)",34,36
c9dcc1c8,0,35.7863,,0.7197031235635124,0.2520804827934583,0.37860184938894553,0.37634994937580785,"(31, 44)",31,44,0.6245120055216965,0.18646080558774616,0.2860845706152695,0.28325833434541836,"(32, 44)",32,44
c9fd5e7b,0,39.6636,,0.7107536373736365,0.17067628067639584,0.34346168948416994,0.33588851140943854,"(37, 26)",37,26,0.601322620588182,0.11535161428054919,0.23583826253402732,0.2259948271987023,"(38, 25)",38,25
ca0f9e05,0,38.7445,,0.6050973486165148,0.27087662115574723,0.37759066276421765,0.37776803999121733,"(44, 51)",44,51,0.32385590522178026,0.0710288477128175,0.24419635597995099,0.2452757318371626,"(30, 38)",30,38
ca34f2eb,1,32.7848,,0.6272451460304034,0.17586787783825025,0.29923045036352963,0.2969049169581771,"(33, 41)",33,41,0.4866818713740685,0.14685738386299782,0.26045164588507735,0.26014453171974083,"(36, 38)",36,38
ca3a6c6e,1,35.3112,,0.5940392980138605,0.2715069307380882,0.38361863850183153,0.3820260136754121,"(27, 44)",27,44,0.5041281102169531,0.14978926446050086,0.27055972514408444,0.2687659752381192,"(32, 40)",32,40
ca69f5a4,0,35.7442,,0.6967817167992748,0.22198257079958303,0.3431045151842552,0.34237151406518945,"(36, 33)",36,33,0.5850432085507322,0.14250614131179376,0.2699202495417144,0.27013654023680994,"(35, 34)",35,34
cacbe718,0,37.1897,,0.8013986117185283,0.14394600671146965,0.30985721682853495,0.3005982045512515,"(48, 32)",48,32,0.6337714115803663,0.124167547629318,0.24636393496119147,0.2431437598429005,"(48, 32)",48,32
cad45122,0,43.9194,,0.6627890350213317,0.21166739307446694,0.35875141004877753,0.35781444782736765,"(37, 38)",37,38,0.5451263894730398,0.10719444605646813,0.2342397929838036,0.23477289460894732,"(35, 46)",35,46
cb0319fc,0,na,,0.655538879419496,0.2600897395321994,0.397995176129268,0.39865933139371984,"(31, 34)",31,34,0.5389661571741072,0.15489307695974053,0.27129750523209717,0.2712317732466949,"(3, 0)",3,0
cb62e5cb,0,na,,0.4863927914819737,0.21878899393965504,0.35850205675834684,0.3598484270603807,"(38, 34)",38,34,0.3956328233422098,0.11960937607502865,0.24664901650266902,0.24886556739279528,"(33, 36)",33,36
cb639848,1,38.4608,,0.5467019016827733,0.20082007302567145,0.32738304293972503,0.3267633187892233,"(31, 34)",31,34,0.3930079709420926,0.10164420685541499,0.2367999997163725,0.23728261610908263,"(41, 31)",41,31
cb6e4a23,0,37.3221,,0.5435475119560642,0.16020785683075608,0.3216700798626463,0.3213128921081501,"(34, 35)",34,35,0.4246097639578486,0.13408432283337532,0.25058917210428305,0.2530000841576093,"(30, 36)",30,36
cbd26eff,0,34.8598,,0.47795135450874393,0.22032332476002617,0.3614717160279408,0.3625476527505479,"(34, 35)",34,35,0.41646038579682804,0.10971309185284542,0.2612856832661679,0.2627797168595013,"(35, 34)",35,34
cbec7a59,0,44.0282,,0.4229016835709789,0.07660451367969973,0.21105755731231798,0.212233437752585,"(37, 37)",37,37,0.27355296275666824,0.056869080673843185,0.18864520438676965,0.18936691042459508,"(37, 37)",37,37
cbf6bc3b,0,41.1555,,0.42152633235754383,0.11693449277391262,0.24781395836157147,0.25081174949909274,"(38, 34)",38,34,0.3129220469204597,0.08972804029833274,0.2247595974518636,0.2275315386623447,"(30, 11)",30,11
cc23db81,1,36.1058,,0.6295631198023453,0.22614531875292782,0.33746263832686874,0.33485983669834146,"(39, 36)",39,36,0.4868426956679372,0.14238181190535024,0.27068160076015724,0.2700220450059738,"(38, 36)",38,36
cc28a327,0,37.3218,,0.6487251792387566,0.19383611322668448,0.3302126649114111,0.33027728536269835,"(40, 32)",40,32,0.4715450808581125,0.10023801945636182,0.24099326442203386,0.2396565661581513,"(40, 31)",40,31
cc2d6324,1,42.5591,,0.43914003886007524,0.1299123389812662,0.26351436224940483,0.26550198867222624,"(38, 34)",38,34,0.2927275486144806,0.05483936416333678,0.20142322187635173,0.20492673252498156,"(35, 35)",35,35
cc5fac62,0,na,,0.47437072992367385,0.21139209847796375,0.3399643130721563,0.340806608805319,"(35, 36)",35,36,0.46161933150140966,0.12124965175302098,0.24283052945794412,0.24370395885769808,"(36, 36)",36,36
cc697de5,1,37.6866,,0.581000203214701,0.21926173235846116,0.36431245741792273,0.3623641936494509,"(33, 37)",33,37,0.4784770030358561,0.12450232091529974,0.261811260166247,0.2570153194768428,"(33, 38)",33,38
cc6cca1f,1,38.1067,,0.5124458035964815,0.18222350984693886,0.3072117003739164,0.3093253685734348,"(38, 36)",38,36,0.3843891947413061,0.113376951703703,0.23484432391160315,0.2362684246832274,"(37, 36)",37,36
cc93f030,1,45.2814,,0.5668893702358467,0.15258572260176242,0.277152340916581,0.2745122373539731,"(38, 39)",38,39,0.44755794361081214,0.10867832219640992,0.24615972408712875,0.24811049216047942,"(38, 39)",38,39
cc981fff,0,33.2936,,0.8871202038887598,0.24528500512822968,0.39173213477652785,0.3798824002109125,"(35, 47)",35,47,0.7368391683273835,0.16320234460706276,0.2836370347214841,0.274702215179839,"(36, 47)",36,47
ccb8f0f4,1,40.3904,,0.5262691022317522,0.19776823792113954,0.3309213688024641,0.33254802019224233,"(38, 35)",38,35,0.38283028471396685,0.10412144690861382,0.2412049922125406,0.24352551032516148,"(37, 35)",37,35
cd53b42e,0,43.9138,,0.5122201285856476,0.18916718567182803,0.33078126805397323,0.33100425404749245,"(38, 36)",38,36,0.4481979377995498,0.0764462819188174,0.2157900340749684,0.21708948885420212,"(39, 35)",39,35
cd60952c,0,35.6526,,0.8568574915528296,0.20233223021054758,0.3579036115557748,0.348507403975071,"(42, 43)",42,43,0.7155753748054854,0.13231363526770198,0.27547429320515493,0.2693598647176403,"(42, 42)",42,42
cd6955e4,0,35.6291,,0.5755283382800858,0.12194534800866548,0.2624401702571808,0.2635844241415874,"(37, 35)",37,35,0.3723080159524538,0.1503145141363844,0.25708488766875864,0.25760059626264437,"(39, 35)",39,35
cd703f53,0,34.7658,,0.7817074013426529,0.15731900230954807,0.3111898587311049,0.29943640077847783,"(52, 32)",52,32,0.681658038517462,0.1094880525111574,0.2608189870224668,0.2534164723762619,"(52, 32)",52,32
cd9bfc19,1,44.5984,,0.531746077447735,0.10795608986995653,0.2457524834903843,0.2473719692541542,"(39, 39)",39,39,0.3558733012178324,0.0934942179534505,0.21672948521003138,0.21747535248975902,"(39, 39)",39,39
cdd37130,1,41.4183,,0.6783900509751813,0.21931206239788165,0.3367575259581797,0.33179400440850265,"(41, 37)",41,37,0.4602869066514625,0.11775704864848263,0.24984277896358467,0.2480763529881236,"(37, 39)",37,39
cdee905a,0,na,,0.6964066470750945,0.14063271216242976,0.30256029013900837,0.29073008919709453,"(41, 36)",41,36,0.6041726494350971,0.05525148965948279,0.21689010723979463,0.20536352447680192,"(41, 36)",41,36
cdfb954f,0,na,,0.5204983481576364,0.21784680762467942,0.32806692139521976,0.3289583591340222,"(41, 40)",41,40,0.3911586722920644,0.15950307424555799,0.2714980229764455,0.2731293204312938,"(41, 41)",41,41
ce151e35,1,35.2987,,0.641901856772125,0.2406486711972178,0.3667059764732285,0.36314570523976847,"(35, 29)",35,29,0.5338373167602671,0.1320182236123517,0.2596127437288455,0.25733901217712746,"(35, 29)",35,29
ce23e006,0,35.7313,,0.5722344254079401,0.1105703602484125,0.25933603910461533,0.2576483088408765,"(42, 50)",42,50,0.3825664570902886,0.1322979055723705,0.25208386489233714,0.2544684300278338,"(42, 50)",42,50
ce73809a,0,na,,0.48698850072022565,0.2157543717584613,0.34392327858413313,0.34470844573459525,"(39, 33)",39,33,0.47242689106834496,0.10952455986268346,0.2456271224574536,0.2468700897674518,"(39, 33)",39,33
cedc73e3,0,43.2107,,0.5117290430103217,0.031380679865850386,0.18788817445327302,0.1880465632884167,"(37, 34)",37,34,0.37546016214100153,0.07528537556130832,0.19212535953280693,0.19422692511029732,"(37, 34)",37,34
cf1ab8b7,0,36.5189,,0.6354337237887436,0.19847137524501932,0.3318540540247092,0.33094676961415737,"(40, 34)",40,34,0.6229807657983476,0.08482610884131522,0.2630570015131308,0.26211895747867,"(40, 34)",40,34
cf52b4e8,0,31.5507,,0.8611173099239572,0.3121606274607875,0.4398370223039158,0.4368679205153318,"(41, 44)",41,44,0.561609340278131,0.12674025023128382,0.277105602516964,0.2743202777360646,"(40, 42)",40,42
cf7a269a,0,45.3846,,0.638206225928082,0.15275785183514443,0.2718779894636357,0.2717083880008799,"(39, 37)",39,37,0.4240191400727625,0.12162849809977305,0.2533644843588164,0.2555098929064509,"(37, 38)",37,38
cf9144a8,0,43.4975,,0.5253624012120292,0.16767688204433587,0.29222391606362025,0.29167269929150064,"(38, 34)",38,34,0.4185109796763362,0.056214790161377155,0.19714488258473503,0.2007375108213324,"(34, 35)",34,35
cfe2ed3c,1,33.1315,,0.536642175705533,0.20422394419592688,0.33943394859902287,0.3399158742988445,"(33, 38)",33,38,0.38331463967480867,0.13867387899372233,0.2654803065721221,0.2662685558055688,"(33, 37)",33,37
cfe9ede6,1,40.7129,,0.5756131440225862,0.19210684386829055,0.3342351076872836,0.33110434077769213,"(49, 55)",49,55,0.46210596739271553,0.13877500024429634,0.2594535444966962,0.2577393092415226,"(47, 58)",47,58
d0a54ee0,0,na,,0.583451380832925,0.19205258763708768,0.32239577585305473,0.32353215020099113,"(39, 42)",39,42,0.41356883902982633,0.14231025550210286,0.27015131131094,0.27263376024374597,"(40, 42)",40,42
d0b18fb5,0,36.6861,,0.5825164236964695,0.2179450122756437,0.31473072773575334,0.31351133714674995,"(39, 39)",39,39,0.46216960909189364,0.1596409521296761,0.2575420943952783,0.258785907329709,"(38, 39)",38,39
d0e8d1b5,1,42.5591,,0.4762438848628181,0.13039645712419093,0.2797889122837293,0.27772483443186935,"(33, 40)",33,40,0.3839206816527039,0.03117989566450709,0.1970228847141131,0.19404133464794698,"(34, 40)",34,40
d188de70,0,33.9014,,0.4963973513486457,0.16341873386272862,0.3227711230558191,0.32384624554358543,"(38, 40)",38,40,0.38943093601808076,0.11952988003951018,0.24213322186327826,0.2420316130480989,"(38, 40)",38,40
d1aa409d,0,38.1397,,0.47343046308023634,0.19446340649660845,0.33577577975249023,0.33714365883382685,"(38, 34)",38,34,0.31710723025541837,0.11352477594033664,0.23214350517417512,0.23250636018140552,"(38, 36)",38,36
d1bf920a,0,40.248,,0.5677614459832789,0.1032784374444724,0.22688515947700766,0.2266421752069689,"(40, 44)",40,44,0.4379103929861214,0.10328561676658887,0.2268955855389751,0.22665004005463465,"(40, 44)",40,44
d26bed47,1,38.4589,,0.6542542419323865,0.16208680757681726,0.2921492561701565,0.28602733407240466,"(32, 38)",32,38,0.5165592186384774,0.10146823867895688,0.2318100690302901,0.229082970229146,"(38, 32)",38,32
d2ba9103,0,40.3196,,0.4862620305994675,0.14721251102574368,0.27160015918595704,0.2719899395760331,"(34, 36)",34,36,0.4484880896043217,0.11605116194337074,0.22729322624310797,0.22668380530396354,"(38, 35)",38,35
d3031eaf,1,42.5848,,0.46982628134447174,0.1583075052234554,0.2745213293981785,0.27444974235207753,"(37, 38)",37,38,0.3291652881371075,0.09128804716655091,0.2198510090769898,0.22008835152992354,"(38, 35)",38,35
d3382456,0,36.6978,,0.6284078472184416,0.11224067440956559,0.252952606416333,0.25290023424532665,"(36, 39)",36,39,0.41314584483769845,0.12364724620149051,0.23795889487985591,0.23891631074180147,"(36, 39)",36,39
d33e98bb,1,39.2325,,0.6485815304759234,0.20723474748030724,0.33084434111095445,0.3278895375539372,"(42, 52)",42,52,0.481284878293539,0.11551883265817793,0.23753876379917233,0.23835960167525497,"(49, 46)",49,46
d348093d,1,40.7129,,0.658380008898371,0.19210870101932415,0.31548202740245324,0.3090141275099459,"(48, 48)",48,48,0.511491065931903,0.13878242884843076,0.25647457180052236,0.2543949416889475,"(41, 53)",41,53
d34aa573,1,42.6644,,0.5268950992351829,0.18145312869872193,0.3402810519386507,0.34120260575490474,"(36, 36)",36,36,0.3570182285979921,0.09191728483621471,0.2242325114316856,0.22533238516424994,"(32, 36)",32,36
d36924df,1,39.9844,,0.5606477099657566,0.16364591702977085,0.28880149112747683,0.2900192365947598,"(42, 52)",42,52,0.4300443363025813,0.11579051266542106,0.23213757204056432,0.2347355396985602,"(43, 42)",43,42
d39522db,0,43.9847,,0.7095846916710491,0.1312641330440067,0.29701039723167116,0.2866295371072238,"(30, 44)",30,44,0.6049999790603106,0.05621164920795126,0.21640784129771654,0.20632140309480637,"(43, 28)",43,28
d3976936,1,34.4721,,0.6147942944730588,0.1097727076474339,0.24701727876702853,0.24713550033194392,"(35, 36)",35,36,0.35909143235652674,0.1212159363600956,0.24043476794359114,0.24368174782990032,"(36, 34)",36,34
d3aada91,1,43.9459,,0.5787623860756251,0.10743649889588011,0.27397772417882016,0.27324929986652446,"(39, 36)",39,36,0.3775881705511785,0.07628114504603836,0.20491010765681575,0.20664148120583098,"(34, 35)",34,35
d3c1e961,0,na,,0.5686348553895072,0.21786392083521042,0.3199641627650707,0.3188396405672383,"(41, 41)",41,41,0.37553520849249994,0.15950307424555799,0.2686254732563715,0.2703940734895354,"(41, 41)",41,41
d439fa99,0,33.9229,,0.8466676029699262,0.22327099737336523,0.359857245647752,0.3540355069329318,"(41, 44)",41,44,0.6488753467263588,0.1395621954646228,0.2716288054789041,0.2671961715865963,"(41, 44)",41,44
d45f1475,0,43.479,,0.7512405519622384,0.17488449766981143,0.3349952031514388,0.31942653768615636,"(42, 38)",42,38,0.6293434898804464,0.07570568997174336,0.23251863957872984,0.21634468404102505,"(57, 34)",57,34
d4b1ff12,1,41.8447,,0.5401559553174946,0.12974407361916213,0.28327783895269293,0.2798395311822888,"(32, 37)",32,37,0.4123079955113283,0.0744509787908865,0.21138341527621035,0.21007450590808355,"(37, 36)",37,36
d4bb8bac,0,44.4612,,0.7443045914158043,0.10771241669742809,0.2587149368898809,0.24712100458260122,"(49, 30)",49,30,0.5708926649464214,0.09322596557395388,0.2067947730058995,0.20135604182832606,"(49, 30)",49,30
d547b0d5,0,41.9016,,0.5192631682228845,0.07451045748036501,0.23535702647013848,0.23327664161681527,"(35, 35)",35,35,0.40411367180247454,0.09119275911519638,0.20908076340745607,0.21013341124892088,"(35, 36)",35,36
d5826bcd,0,na,,0.45555481103326206,0.20530782240989504,0.3597623809415234,0.36021222923735063,"(35, 35)",35,35,0.40408367071161644,0.11992860662719235,0.24757500983002093,0.24918110857109355,"(37, 36)",37,36
d588cd39,1,41.1355,,0.44364786791084326,0.1486993536216988,0.29750311021529124,0.2987772368025613,"(37, 38)",37,38,0.33324936268559296,0.1289263538157399,0.26194109496051693,0.2645557639885602,"(22, 23)",22,23
